COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_AREA;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;COD_VIAL;CLASE_VIAL;PARTICULAR_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LONGITUD;LATITUD;FECHA_INSTALACION_O_SUSTITUCION;MODELO;
5001;PAPELERA_EXP;471267;;11025551;PASEO DE LA HABANA N.37;PASEO DE LA HABANA,37;353200;PASEO;DE;LA HABANA;N;37;54;HISPANOAMÉRICA;5;CHAMARTÍN;441938,159;4478309,499;-3.68475;40.45342;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;516695;;11025485;PASEO DE LA HABANA N.65;PASEO DE LA HABANA,65;353200;PASEO;DE;LA HABANA;N;65;54;HISPANOAMÉRICA;5;CHAMARTÍN;442055,9298;4478406,273;-3.68337;40.4543;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515176;;11025491;PASEO DE LA HABANA N.81;PASEO DE LA HABANA,81;353200;PASEO;DE;LA HABANA;N;81;54;HISPANOAMÉRICA;5;CHAMARTÍN;442254,6513;4478664,494;-3.68105;40.45664;01/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515121;;31049108;PASEO DE LOS CEREZOS N.6;PASEO DE LOS CEREZOS,25;1929;PASEO;DE LOS;CEREZOS;N;6;54;HISPANOAMÉRICA;5;CHAMARTÍN;443643,8467;4478361,96;-3.66464;40.45401;31/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;516440;;31049110;PASEO DE LOS CEREZOS N.73;PASEO DE LOS CEREZOS,45;1929;PASEO;DE LOS;CEREZOS;N;73;54;HISPANOAMÉRICA;5;CHAMARTÍN;443645,8058;4478509,584;-3.66463;40.45534;21/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516433;;20157234;PASEO DE LOS CEREZOS N.9;PASEO DE LOS CEREZOS,9;1929;PASEO;DE LOS;CEREZOS;N;9;54;HISPANOAMÉRICA;5;CHAMARTÍN;443595,836;4478292,388;-3.6652;40.45338;21/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515174;;31026224;PLAZA DE LA REPUBLICA DEL ECUADOR N.1;PLAZA DE LA REPUBLICA DEL ECUADOR,1;637000;PLAZA;DE LA;REPUBLICA DEL ECUADOR;N;1;54;HISPANOAMÉRICA;5;CHAMARTÍN;442559,7578;4478423,482;-3.67743;40.45449;01/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516685;;11025295;PLAZA DE LA REPUBLICA DEL ECUADOR N.3;PLAZA DE LA REPUBLICA DEL ECUADOR,3;637000;PLAZA;DE LA;REPUBLICA DEL ECUADOR;N;3;54;HISPANOAMÉRICA;5;CHAMARTÍN;442533,796;4478465,864;-3.67774;40.45487;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;470819;;11025245;PLAZA DE LA REPUBLICA DEL ECUADOR N.7;PLAZA DE LA REPUBLICA DEL ECUADOR,7;637000;PLAZA;DE LA;REPUBLICA DEL ECUADOR;N;7;54;HISPANOAMÉRICA;5;CHAMARTÍN;442522,6751;4478563,635;-3.67788;40.45575;02/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;470739;;11025248;PLAZA DE LA REPUBLICA DOMINICANA N.2;PLAZA DE LA REPUBLICA DOMINICANA,2;636900;PLAZA;DE LA;REPUBLICA DOMINICANA;N;2;54;HISPANOAMÉRICA;5;CHAMARTÍN;442574,4944;4478869,38;-3.677297;40.458508;02/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;517954;;11024251;CALLE DE PUERTO RICO N.1;PLAZA DE LA VIRGEN GUADALUPANA;619100;CALLE;DE;PUERTO RICO;N;1;54;HISPANOAMÉRICA;5;CHAMARTÍN;442753,2681;4478113,401;-3.67512;40.45171;25/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471208;;11020909;AVENIDA DE CONCHA ESPINA N.2;PLAZA DE LIMA;203700;AVENIDA;DE;CONCHA ESPINA;N;2;54;HISPANOAMÉRICA;5;CHAMARTÍN;441474,4581;4478219,863;-3.69021;40.45258;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;518480;;11026401;AVENIDA DE ALBERTO ALCOCER N.47;AVENIDA DE ALBERTO ALCOCER,49;17300;AVENIDA;DE;ALBERTO ALCOCER;N;47;55;NUEVA ESPAÑA;5;CHAMARTÍN;442492,2246;4478904,66;-3.67827;40.45882;03/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;517960;;31052955;AVENIDA DE ALBERTO ALCOCER N.9;AVENIDA DE ALBERTO ALCOCER,6;17300;AVENIDA;DE;ALBERTO ALCOCER;N;9;55;NUEVA ESPAÑA;5;CHAMARTÍN;441714,9647;4478940,643;-3.68744;40.45909;25/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;518094;;20102910;AVENIDA DE ALFONSO XIII N.129;AVENIDA DE ALFONSO XIII,129;27700;AVENIDA;DE;ALFONSO XIII;N;129;55;NUEVA ESPAÑA;5;CHAMARTÍN;443035,261;4479064,798;-3.67188;40.4603;28/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;518524;;31013756;AVENIDA DE ALFONSO XIII N.134;AVENIDA DE ALFONSO XIII,134;27700;AVENIDA;DE;ALFONSO XIII;N;134;55;NUEVA ESPAÑA;5;CHAMARTÍN;443338,1349;4478975,914;-3.6683;40.45952;08/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;516671;;31013757;AVENIDA DE ALFONSO XIII N.136;AVENIDA DE ALFONSO XIII,136;27700;AVENIDA;DE;ALFONSO XIII;N;136;55;NUEVA ESPAÑA;5;CHAMARTÍN;443273,9754;4479013,032;-3.66906;40.45985;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;514455;;20010260;CALLE DE ENRIQUE JARDIEL PONCELA N.13;AVENIDA DE ALFONSO XIII,150;267350;CALLE;DE;ENRIQUE JARDIEL PONCELA;N;13;55;NUEVA ESPAÑA;5;CHAMARTÍN;443081,4836;4479122,17;-3.67134;40.46082;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;468904;;11026206;AVENIDA DE ALFONSO XIII N.194;AVENIDA DE ALFONSO XIII,194;27700;AVENIDA;DE;ALFONSO XIII;N;194;55;NUEVA ESPAÑA;5;CHAMARTÍN;442410,4659;4479078,459;-3.67925;40.46038;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;516770;;31013778;AVENIDA DE ALFONSO XIII N.180;AVENIDA DE PIO XII,1;27700;AVENIDA;DE;ALFONSO XIII;N;180;55;NUEVA ESPAÑA;5;CHAMARTÍN;442652,3232;4479105,464;-3.6764;40.46064;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516772;;11026330;AVENIDA DE PIO XII N.13;AVENIDA DE PIO XII,13;597200;AVENIDA;DE;PIO XII;N;13;55;NUEVA ESPAÑA;5;CHAMARTÍN;442676,269;4479242,929;-3.67613;40.46188;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516779;;11026265;AVENIDA DE PIO XII N.11;AVENIDA DE PIO XII,13;597200;AVENIDA;DE;PIO XII;N;11;55;NUEVA ESPAÑA;5;CHAMARTÍN;442647,2388;4479216,51;-3.67647;40.46164;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516819;;31025128;AVENIDA DE PIO XII N.18;AVENIDA DE PIO XII,18A;597200;AVENIDA;DE;PIO XII;N;18;55;NUEVA ESPAÑA;5;CHAMARTÍN;442753,2138;4479658,616;-3.67526;40.46563;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;469639;;11026132;AVENIDA DE PIO XII N.37;AVENIDA DE PIO XII,37;597200;AVENIDA;DE;PIO XII;N;37;55;NUEVA ESPAÑA;5;CHAMARTÍN;442692,5433;4479485,909;-3.67596;40.46407;01/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;469795;;31042507;AVENIDA DE PIO XII N.61;AVENIDA DE PIO XII,61A;597200;AVENIDA;DE;PIO XII;N;61;55;NUEVA ESPAÑA;5;CHAMARTÍN;442797,6808;4479819,236;-3.67475;40.46708;01/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;469682;;11026491;AVENIDA DEL COMANDANTE FRANCO N.11;AVENIDA DEL COMANDANTE FRANCO,11;201400;AVENIDA;DEL;COMANDANTE FRANCO;N;11;55;NUEVA ESPAÑA;5;CHAMARTÍN;442653,1672;4479658,272;-3.67644;40.46562;01/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;468461;;11025832;CALLE DE APOLONIO MORALES N.1;CALLE DE APOLONIO MORALES,1;63600;CALLE;DE;APOLONIO MORALES;N;1;55;NUEVA ESPAÑA;5;CHAMARTÍN;441928,0296;4479408,547;-3.68497;40.46332;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;516792;;11025831;CALLE DE APOLONIO MORALES N.12;CALLE DE APOLONIO MORALES,33;63600;CALLE;DE;APOLONIO MORALES;N;12;55;NUEVA ESPAÑA;5;CHAMARTÍN;442348,9193;4479454,136;-3.68001;40.46376;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516843;;20088612;CALLE DE ROSA JARDON N.4;CALLE DE CARLOS CAAMAÑO,16;648000;CALLE;DE;ROSA JARDON;N;4;55;NUEVA ESPAÑA;5;CHAMARTÍN;443216,8569;4479642,873;-3.66979;40.46552;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468169;;11025949;CALLE DE DONOSO MONTESINOS N.11;CALLE DE DONOSO MONTESINOS,11;249400;CALLE;DE;DONOSO MONTESINOS;N;11;55;NUEVA ESPAÑA;5;CHAMARTÍN;441971,6076;4479780,083;-3.68449;40.46667;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;516840;;31007837;CALLE DE FEDERICO SALMON N.12;CALLE DE FEDERICO SALMON,12;288600;CALLE;DE;FEDERICO SALMON;N;12;55;NUEVA ESPAÑA;5;CHAMARTÍN;443409,1861;4479401,642;-3.6675;40.46336;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516811;;11025927;CALLE DE LOS CIPRESES N.5;CALLE DE FILIPINAS,2;171000;CALLE;DE LOS;CIPRESES;N;5;55;NUEVA ESPAÑA;5;CHAMARTÍN;442049,3787;4479750,618;-3.68357;40.46641;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468289;;11025973;CALLE DE FRANCISCO SUAREZ N.11;CALLE DE FRANCISCO SUAREZ,11A;310300;CALLE;DE;FRANCISCO SUAREZ;N;11;55;NUEVA ESPAÑA;5;CHAMARTÍN;442080,2282;4479573,878;-3.68319;40.46482;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;468146;;11025859;CALLE DE FRANCISCO SUAREZ N.2;CALLE DE FRANCISCO SUAREZ,2;310300;CALLE;DE;FRANCISCO SUAREZ;N;2;55;NUEVA ESPAÑA;5;CHAMARTÍN;441894,6051;4479580,867;-3.68538;40.46487;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;518087;;31008521;CALLE DE FRANCISCO SUAREZ N.25;CALLE DE FRANCISCO SUAREZ,25;310300;CALLE;DE;FRANCISCO SUAREZ;N;25;55;NUEVA ESPAÑA;5;CHAMARTÍN;442349,5007;4479529,617;-3.68001;40.46444;28/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468778;;31021604;CALLE DE FRAY BERNARDINO SAHAGUN N.4;CALLE DE FRAY BERNARDINO SAHAGUN,4;311500;CALLE;DE;FRAY BERNARDINO SAHAGUN;N;4;55;NUEVA ESPAÑA;5;CHAMARTÍN;442064,6503;4479204,345;-3.68334;40.46149;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;521746;;11026423;CALLE DE GUATEMALA N.7;CALLE DE GUATEMALA,7;349000;CALLE;DE;GUATEMALA;N;7;55;NUEVA ESPAÑA;5;CHAMARTÍN;442826,0547;4478983,138;-3.67434;40.45955;15/09/2011;50_LTS_EX;
5001;PAPELERA_EXP;468422;;11025826;CALLE DE HENRI DUNANT N.17;CALLE DE HENRI DUNANT,17;354900;CALLE;DE;HENRI DUNANT;N;17;55;NUEVA ESPAÑA;5;CHAMARTÍN;442003,2932;4479054,961;-3.68405;40.46014;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;468790;;11025774;CALLE DE HENRI DUNANT N.7;CALLE DE HENRI DUNANT,7;354900;CALLE;DE;HENRI DUNANT;N;7;55;NUEVA ESPAÑA;5;CHAMARTÍN;442166,2432;4479074,792;-3.68213;40.46033;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;469727;;11026119;CALLE DE JEREZ N.10;CALLE DE JEREZ,10;391400;CALLE;DE;JEREZ;N;10;55;NUEVA ESPAÑA;5;CHAMARTÍN;442567,0689;4479486,871;-3.67744;40.46407;01/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515125;;20107506;CALLE DE JOSE RODRIGUEZ PINILLA N.22;CALLE DE JOSE RODRIGUEZ PINILLA,22;406800;CALLE;DE;JOSE RODRIGUEZ PINILLA;N;22;55;NUEVA ESPAÑA;5;CHAMARTÍN;442516,2722;4479165,341;-3.67801;40.46117;31/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;515168;;11025720;CALLE DE JUAN HURTADO DE MENDOZA N.14;CALLE DE JUAN HURTADO DE MENDOZA,14;413300;CALLE;DE;JUAN HURTADO DE MENDOZA;N;14;55;NUEVA ESPAÑA;5;CHAMARTÍN;441832,7805;4479044,073;-3.68606;40.46003;01/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515169;;11025714;CALLE DE JUAN RAMON JIMENEZ N.26;CALLE DE JUAN RAMON JIMENEZ,26;417900;CALLE;DE;JUAN RAMON JIMENEZ;N;26;55;NUEVA ESPAÑA;5;CHAMARTÍN;441754,9309;4479282,234;-3.687;40.46217;01/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516723;;31035590;CALLE DE JUAN HURTADO DE MENDOZA N.8;CALLE DE JUAN RAMON JIMENEZ,35;413300;CALLE;DE;JUAN HURTADO DE MENDOZA;N;8;55;NUEVA ESPAÑA;5;CHAMARTÍN;441777,9292;4479077,802;-3.68671;40.46033;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;514457;;11026865;CALLE DE LA DRACENA N.40;CALLE DE LA DRACENA,40;252100;CALLE;DE LA;DRACENA;N;40;55;NUEVA ESPAÑA;5;CHAMARTÍN;443319,6462;4479445,612;-3.66856;40.46375;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;515127;;11026471;CALLE DE BERMUDEZ CAÑETE N.6;CALLE DE LA MADRE DE DIOS,35;104800;CALLE;DE;BERMUDEZ CAÑETE;N;6;55;NUEVA ESPAÑA;5;CHAMARTÍN;442951,7315;4479563,854;-3.67291;40.46479;31/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;516814;;11026499;AVENIDA DEL COMANDANTE FRANCO N.29;CALLE DE LA MADRE DE DIOS,52;201400;AVENIDA;DEL;COMANDANTE FRANCO;N;29;55;NUEVA ESPAÑA;5;CHAMARTÍN;443035,9809;4479716,402;-3.67193;40.46617;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;518546;;11026510;CALLE DE LAS ENCINAS N.26;CALLE DE LAS ENCINAS,27;265900;CALLE;DE LAS;ENCINAS;N;26;55;NUEVA ESPAÑA;5;CHAMARTÍN;442860,0527;4479215,992;-3.67396;40.46165;10/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;516775;;11026542;CALLE DE FERNANDEZ CANCELA N.1;CALLE DE LAS HORTENSIAS,2;292800;CALLE;DE;FERNANDEZ CANCELA;N;1;55;NUEVA ESPAÑA;5;CHAMARTÍN;442790,6081;4479448,527;-3.6748;40.46374;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516789;;11025889;CALLE DE MENENDEZ PIDAL N.24;CALLE DE MENENDEZ PIDAL,24;502350;CALLE;DE;MENENDEZ PIDAL;N;24;55;NUEVA ESPAÑA;5;CHAMARTÍN;442227,931;4479267,467;-3.68142;40.46207;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468304;;11025866;CALLE DE FRANCISCO SUAREZ N.22;CALLE DE MENENDEZ PIDAL,32;310300;CALLE;DE;FRANCISCO SUAREZ;N;22;55;NUEVA ESPAÑA;5;CHAMARTÍN;442266,4082;4479529,147;-3.68099;40.46443;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;468348;;11026015;CALLE DE MENENDEZ PIDAL N.47;CALLE DE MENENDEZ PIDAL,47;502350;CALLE;DE;MENENDEZ PIDAL;N;47;55;NUEVA ESPAÑA;5;CHAMARTÍN;442415,1266;4479794,418;-3.67926;40.46683;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;472143;;20103089;CALLE DE PARAGUAY N.1;CALLE DE PARAGUAY,1;563050;CALLE;DE;PARAGUAY;N;1;55;NUEVA ESPAÑA;5;CHAMARTÍN;443017,7493;4478880,66;-3.67207;40.45864;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;514445;;11025709;CALLE DE PEDRO MUGURUZA N.5;CALLE DE PEDRO MUGURUZA,5;574000;CALLE;DE;PEDRO MUGURUZA;N;5;55;NUEVA ESPAÑA;5;CHAMARTÍN;441837,2734;4479294,914;-3.68603;40.46229;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;515129;;11026891;CALLE DE PRIETO UREÑA N.22;CALLE DE PRIETO UREÑA,22;608900;CALLE;DE;PRIETO UREÑA;N;22;55;NUEVA ESPAÑA;5;CHAMARTÍN;443381,2758;4479522,85;-3.66784;40.46445;31/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;470325;;20010266;CALLE DE SANTA MARIA MAGDALENA N.17;CALLE DE SANTA MARIA MAGDALENA,17;697300;CALLE;DE;SANTA MARIA MAGDALENA;N;17;55;NUEVA ESPAÑA;5;CHAMARTÍN;443137,1491;4479418,135;-3.67071;40.46349;02/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;514454;;11026908;CALLE DE SANTA MARIA MAGDALENA N.2;CALLE DE SANTA MARIA MAGDALENA,2;697300;CALLE;DE;SANTA MARIA MAGDALENA;N;2;55;NUEVA ESPAÑA;5;CHAMARTÍN;443226,9755;4479076,662;-3.66962;40.46042;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;514456;;11026719;CALLE DE SANTA MARIA MAGDALENA N.21;CALLE DE SANTA MARIA MAGDALENA,21;697300;CALLE;DE;SANTA MARIA MAGDALENA;N;21;55;NUEVA ESPAÑA;5;CHAMARTÍN;443125,8112;4479488,155;-3.67085;40.46412;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;516830;;31049873;CALLE DE TORPEDERO TUCUMAN N.5;CALLE DE TORPEDERO TUCUMAN,7;747500;CALLE;DE;TORPEDERO TUCUMAN;N;5;55;NUEVA ESPAÑA;5;CHAMARTÍN;442913,0173;4479156,755;-3.67333;40.46112;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468754;;20144420;CALLE DE APOLONIO MORALES N.21;CALLE DEL ARENAL DE MAUDES,14;63600;CALLE;DE;APOLONIO MORALES;N;21;55;NUEVA ESPAÑA;5;CHAMARTÍN;442196,8967;4479420,897;-3.6818;40.46345;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;470295;;31042556;CALLE DEL ARQUITECTO GAUDI N.1;CALLE DEL ARQUITECTO GAUDI,9;72975;CALLE;DEL;ARQUITECTO GAUDI;N;1;55;NUEVA ESPAÑA;5;CHAMARTÍN;443269,8762;4479367,174;-3.66914;40.46304;02/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;516726;;31047879;CALLE DEL DOCTOR FLEMING N.40;CALLE DEL DOCTOR FLEMING,21;241800;CALLE;DEL;DOCTOR FLEMING;N;40;55;NUEVA ESPAÑA;5;CHAMARTÍN;441677,1481;4478984,23;-3.68789;40.45948;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468701;;11025648;CALLE DEL DOCTOR FLEMING N.31;CALLE DEL DOCTOR FLEMING,31;241800;CALLE;DEL;DOCTOR FLEMING;N;31;55;NUEVA ESPAÑA;5;CHAMARTÍN;441666,6275;4479157,483;-3.68803;40.46104;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;468679;;11025691;CALLE DEL DOCTOR FLEMING N.52;CALLE DEL DOCTOR FLEMING,52;241800;CALLE;DEL;DOCTOR FLEMING;N;52;55;NUEVA ESPAÑA;5;CHAMARTÍN;441701,8638;4479327,05;-3.68763;40.46257;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;515170;;31008529;CALLE DEL DOCTOR FLEMING N.58;CALLE DEL DOCTOR FLEMING,58;241800;CALLE;DEL;DOCTOR FLEMING;N;58;55;NUEVA ESPAÑA;5;CHAMARTÍN;441704,6142;4479462,457;-3.68761;40.46379;01/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516801;;11025874;CALLE DEL GENERAL LOPEZ POZAS N.2;CALLE DEL GENERAL LOPEZ POZAS,1;330500;CALLE;DEL;GENERAL LOPEZ POZAS;N;2;55;NUEVA ESPAÑA;5;CHAMARTÍN;441897,4912;4479406,564;-3.68533;40.4633;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;514453;;20107125;CALLE DEL GENERAL LOPEZ POZAS N.5;CALLE DEL GENERAL LOPEZ POZAS,5;330500;CALLE;DEL;GENERAL LOPEZ POZAS;N;5;55;NUEVA ESPAÑA;5;CHAMARTÍN;441875,5917;4479534,392;-3.6856;40.46445;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;468213;;20173117;CALLE DE MATEO INURRIA N.6;CALLE DEL GENERAL LOPEZ POZAS,9;494900;CALLE;DE;MATEO INURRIA;N;6;55;NUEVA ESPAÑA;5;CHAMARTÍN;441845,1781;4479766,633;-3.68598;40.46654;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;470419;;11026608;CALLE DEL MAESTRO CHAPI N.10;CALLE DEL MAESTRO CHAPI,10;453900;CALLE;DEL;MAESTRO CHAPI;N;10;55;NUEVA ESPAÑA;5;CHAMARTÍN;442911,37;4479385,441;-3.67337;40.46318;02/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;467968;;31008530;CALLE DEL MEMORIAL 11 DE MARZO DE 2004 N.4;CALLE DEL MEMORIAL 11 DE MARZO DE 2014,4;123600;CALLE;DEL;MEMORIAL 11 DE MARZO DE 2004;N;4;55;NUEVA ESPAÑA;5;CHAMARTÍN;442616,7874;4479889,445;-3.67689;40.4677;28/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;516797;;31043030;CALLE DEL GENERAL GALLEGOS N.4;CALLE DEL PADRE DAMIAN,37;329800;CALLE;DEL;GENERAL GALLEGOS;N;4;55;NUEVA ESPAÑA;5;CHAMARTÍN;441865,8782;4479157,043;-3.68568;40.46105;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516720;;11025806;CALLE DEL PADRE DAMIAN N.42;CALLE DEL PADRE DAMIAN,42;556300;CALLE;DEL;PADRE DAMIAN;N;42;55;NUEVA ESPAÑA;5;CHAMARTÍN;441895,4302;4478922,589;-3.68531;40.45894;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;468443;;11025715;CALLE DEL PADRE DAMIAN N.47;CALLE DEL PADRE DAMIAN,47;556300;CALLE;DEL;PADRE DAMIAN;N;47;55;NUEVA ESPAÑA;5;CHAMARTÍN;441919,7619;4479326,466;-3.68506;40.46258;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;468425;;11025809;CALLE DEL PADRE DAMIAN N.48;CALLE DEL PADRE DAMIAN,48;556300;CALLE;DEL;PADRE DAMIAN;N;48;55;NUEVA ESPAÑA;5;CHAMARTÍN;441900,8843;4479079,067;-3.68526;40.46035;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;516826;;31025262;CALLE DEL PALMITO N.7;CALLE DEL PALMITO,7;559400;CALLE;DEL;PALMITO;N;7;55;NUEVA ESPAÑA;5;CHAMARTÍN;442885,4444;4479321,255;-3.67367;40.4626;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515126;;11026392;CALLE DEL PRINCIPE DE VERGARA N.291;CALLE DEL PRINCIPE DE VERGARA,291;610450;CALLE;DEL;PRINCIPE DE VERGARA;N;291;55;NUEVA ESPAÑA;5;CHAMARTÍN;442620,4255;4479036,884;-3.67677;40.46002;31/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;518547;;11025635;PASEO DE LA CASTELLANA N.164;PASEO DE LA CASTELLANA,164;153600;PASEO;DE LA;CASTELLANA;N;164;55;NUEVA ESPAÑA;5;CHAMARTÍN;441588,6851;4478948,288;-3.68893;40.45915;10/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;515171;;11025642;PASEO DE LA CASTELLANA N.178;PASEO DE LA CASTELLANA,178;153600;PASEO;DE LA;CASTELLANA;N;178;55;NUEVA ESPAÑA;5;CHAMARTÍN;441566,2533;4479116,084;-3.68921;40.46066;01/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;525333;;11025644;PASEO DE LA CASTELLANA N.194;PASEO DE LA CASTELLANA,194;153600;PASEO;DE LA;CASTELLANA;N;194;55;NUEVA ESPAÑA;5;CHAMARTÍN;441560,4672;4479243,787;-3.68929;40.46181;26/04/2013;50_LTS_EX;
5001;PAPELERA_EXP;518082;;11025674;PASEO DE LA CASTELLANA N.210;PASEO DE LA CASTELLANA,210;153600;PASEO;DE LA;CASTELLANA;N;210;55;NUEVA ESPAÑA;5;CHAMARTÍN;441586,3103;4479404,546;-3.689;40.46326;28/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;514446;;31051171;PASEO DE LA CASTELLANA N.212;PASEO DE LA CASTELLANA,212;153600;PASEO;DE LA;CASTELLANA;N;212;55;NUEVA ESPAÑA;5;CHAMARTÍN;441589,5208;4479489,996;-3.68897;40.46403;11/01/2011;50_LTS_EX;
5001;PAPELERA_EXP;470566;;11026368;PASEO DE LA HABANA N.164;PASEO DE LA HABANA,164;353200;PASEO;DE;LA HABANA;N;164;55;NUEVA ESPAÑA;5;CHAMARTÍN;442197,0643;4478893,612;-3.68175;40.4587;02/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;468960;;11026233;PASEO DE LA HABANA N.190;PASEO DE LA HABANA,190;353200;PASEO;DE;LA HABANA;N;190;55;NUEVA ESPAÑA;5;CHAMARTÍN;442310,5645;4479207,996;-3.68044;40.46154;31/05/2010;50_LTS_EX;
5001;PAPELERA_EXP;516820;;11026114;PASEO DE LA HABANA N.206;PASEO DE LA HABANA,206;353200;PASEO;DE;LA HABANA;N;206;55;NUEVA ESPAÑA;5;CHAMARTÍN;442406,1556;4479620,206;-3.67935;40.46526;22/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471219;;31026789;PASEO DE LA HABANA N.208;PASEO DE LA HABANA,208B;353200;PASEO;DE;LA HABANA;N;208;55;NUEVA ESPAÑA;5;CHAMARTÍN;442544,5023;4479750,131;-3.67773;40.46644;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;518523;;31021839;PLAZA DE JOSE MARIA SOLER N.7;PLAZA DE JOSE MARIA SOLER,7;404250;PLAZA;DE;JOSE MARIA SOLER;N;7;55;NUEVA ESPAÑA;5;CHAMARTÍN;443300,6779;4478956,216;-3.66874;40.45934;08/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;516681;;31008552;CALLE DE COSTA RICA N.5;PLAZA DE LA REPUBLICA DOMINICANA,6;217000;CALLE;DE;COSTA RICA;N;5;55;NUEVA ESPAÑA;5;CHAMARTÍN;442664,3243;4478901,12;-3.67624;40.4588;22/02/2011;50_LTS_EX;
